index,path,error
2709,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (720)_2.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2720,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (733)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2725,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (735)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2727,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (737)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2731,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (740)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2735,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (743)_2.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2739,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (748)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2741,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (750)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2742,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (750)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2743,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (751)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2746,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (754)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2759,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (763)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2762,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (765)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2764,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (766)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2766,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (769)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2767,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (769)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2770,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (774)_2.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2771,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (776)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2772,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (776)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2777,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (780)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2778,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (781)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2780,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (784)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2784,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (788)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2785,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (788)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2787,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (790)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2789,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (791)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2790,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (795)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2795,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (799)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2797,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (80)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2798,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (800)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2799,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (800)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2800,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (800)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2801,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (800)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2804,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (807)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2806,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (81)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2810,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (810)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2819,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (819)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2821,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (82)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2823,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (820)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2825,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (820)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2828,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (822)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2830,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (824)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2832,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (826)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2836,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (832)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2838,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (833)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2840,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (834)_2.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2843,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (836)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2855,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (85)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2863,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (854)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2871,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (86)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2875,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (864)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2882,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (873)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2883,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (875)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2885,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (876)_8.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2886,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (88)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2889,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (881)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2893,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (883)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2894,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (884)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2895,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (885)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2896,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (888)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2903,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (895)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2904,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (895)_10.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2909,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (901)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2911,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (904)_7.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2912,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (906)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2915,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (908)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2917,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (91)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2918,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (91)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2919,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (91)_9.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2920,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (910)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2922,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (912)_3.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2927,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (918)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2928,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (919)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2930,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (921)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2933,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (925)_11.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2934,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (925)_2.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2936,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (926)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2939,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (926)_4.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2940,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (929)_1.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2948,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (934)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
2954,O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (943)_12.jpg,"Transformed image size torch.Size([201, 201]) != (224, 224)"
